worker_id,worker_name,worker_type,home_sigungu_code,sido_name,sigungu_name,status,availability_status,travel_distance_km,travel_time_hour,battery_percent,battery_context
FR40603,권서연,현장요원,36570,전라남도,화순군,대기,즉시 가용,9.98,1.37,96.0,현장 단말/장비 배터리
DR78656,정윤서,드론요원,36570,전라남도,화순군,출동,이동 중,45.48,6.5,98.0,드론 배터리
DR83207,김민준,드론요원,36580,,,복귀,복귀 중,32.36,5.26,43.0,드론 배터리
FR53610,황수아,현장요원,36580,,,출동,이동 중,35.87,6.73,45.0,현장 단말/장비 배터리
PR92352,김도현,방제요원,36580,,,출동,이동 중,15.28,2.41,50.0,현장 단말/장비 배터리
FR40862,임도윤,현장요원,36580,,,복귀,복귀 중,14.87,2.76,34.0,현장 단말/장비 배터리
PR87858,윤예준,방제요원,36580,,,복귀,복귀 중,34.29,6.15,40.0,현장 단말/장비 배터리
PR44167,황예준,방제요원,36580,,,현장,업무 중,8.67,1.38,41.0,현장 단말/장비 배터리
DR64328,조도윤,드론요원,36580,,,출동,이동 중,18.38,2.56,48.0,드론 배터리
FR67986,최민서,현장요원,36580,,,현장,업무 중,19.42,3.71,50.0,현장 단말/장비 배터리
PR16828,권민준,방제요원,36580,,,출동,이동 중,32.07,3.8,56.0,현장 단말/장비 배터리
PR56118,장도윤,방제요원,36580,,,현장,업무 중,21.04,3.64,70.0,현장 단말/장비 배터리
DR32119,조준우,드론요원,36580,,,현장,업무 중,2.49,0.4,76.0,드론 배터리
FR14440,한수아,현장요원,36580,,,복귀,복귀 중,13.7,1.48,99.0,현장 단말/장비 배터리
PR84393,한민준,방제요원,36590,,,현장,업무 중,39.27,7.55,44.0,현장 단말/장비 배터리
FR11268,정윤서,현장요원,36590,,,현장,업무 중,24.99,4.15,45.0,현장 단말/장비 배터리
FR67498,신지호,현장요원,36590,,,출동,이동 중,22.5,3.51,47.0,현장 단말/장비 배터리
DR36765,서도현,드론요원,36590,,,출동,이동 중,47.43,5.05,49.0,드론 배터리
PR65799,윤수아,방제요원,36590,,,현장,업무 중,34.29,4.81,99.0,현장 단말/장비 배터리
DR56570,권도현,드론요원,36600,,,복귀,복귀 중,11.29,1.61,16.0,드론 배터리
PR18180,정윤서,방제요원,36600,,,대기,즉시 가용,18.46,2.86,50.0,현장 단말/장비 배터리
DR96235,정지아,드론요원,36600,,,출동,이동 중,21.84,4.35,49.0,드론 배터리
FR46996,권하은,현장요원,36600,,,대기,즉시 가용,38.4,6.16,47.0,현장 단말/장비 배터리
PR94540,한지아,방제요원,36600,,,대기,즉시 가용,33.01,3.6,48.0,현장 단말/장비 배터리
FR52647,최건우,현장요원,36600,,,현장,업무 중,27.75,5.06,50.0,현장 단말/장비 배터리
FR52712,서서현,현장요원,36600,,,복귀,복귀 중,27.81,2.98,38.0,현장 단말/장비 배터리
FR73898,한건우,현장요원,36600,,,복귀,복귀 중,1.51,0.22,44.0,현장 단말/장비 배터리
PR34671,황예준,방제요원,36600,,,복귀,복귀 중,27.77,5.12,46.0,현장 단말/장비 배터리
DR89223,신건우,드론요원,36600,,,복귀,복귀 중,46.52,7.55,58.0,드론 배터리
FR41270,서수아,현장요원,36600,,,복귀,복귀 중,31.04,4.8,61.0,현장 단말/장비 배터리
PR21703,신채원,방제요원,36600,,,복귀,복귀 중,29.14,4.7,65.0,현장 단말/장비 배터리
PR69372,정예준,방제요원,36600,,,복귀,복귀 중,26.56,3.69,73.0,현장 단말/장비 배터리
DR97826,정윤서,드론요원,36600,,,대기,즉시 가용,6.28,0.64,82.0,드론 배터리
PR63219,한도현,방제요원,36600,,,출동,이동 중,19.08,2.95,84.0,현장 단말/장비 배터리
PR99327,조지호,방제요원,36600,,,현장,업무 중,43.87,5.7,86.0,현장 단말/장비 배터리
PR46989,오서현,방제요원,36600,,,복귀,복귀 중,43.28,5.35,89.0,현장 단말/장비 배터리
FR32686,한민서,현장요원,36600,,,복귀,복귀 중,33.13,3.57,91.0,현장 단말/장비 배터리
PR88415,서도윤,방제요원,36600,,,복귀,복귀 중,5.44,0.99,98.0,현장 단말/장비 배터리
FR37294,박현우,현장요원,36600,,,복귀,복귀 중,40.7,6.48,100.0,현장 단말/장비 배터리
DR40065,조예준,드론요원,36610,,,출동,이동 중,6.02,0.84,35.0,드론 배터리
FR66317,이현우,현장요원,36610,,,복귀,복귀 중,48.82,8.0,55.0,현장 단말/장비 배터리
FR73691,임윤서,현장요원,36610,,,출동,이동 중,4.13,0.59,79.0,현장 단말/장비 배터리
PR46849,강민서,방제요원,36610,,,출동,이동 중,38.34,7.15,89.0,현장 단말/장비 배터리
PR72114,신지호,방제요원,36610,,,출동,이동 중,35.32,6.39,89.0,현장 단말/장비 배터리
FR30971,강민준,현장요원,36620,전라남도,무안군,복귀,복귀 중,28.59,4.55,92.0,현장 단말/장비 배터리
PR38879,장윤서,방제요원,36620,전라남도,무안군,출동,이동 중,14.82,1.88,47.0,현장 단말/장비 배터리
PR79935,윤서연,방제요원,36620,전라남도,무안군,현장,업무 중,11.91,1.24,93.0,현장 단말/장비 배터리
DR16752,정준우,드론요원,36620,전라남도,무안군,대기,즉시 가용,32.12,4.01,49.0,드론 배터리
FR83727,권도현,현장요원,36620,전라남도,무안군,출동,이동 중,38.97,5.46,34.0,현장 단말/장비 배터리
FR43955,황예준,현장요원,36630,전라남도,함평군,출동,이동 중,0.47,0.07,44.0,현장 단말/장비 배터리
PR78235,장수아,방제요원,36630,전라남도,함평군,현장,업무 중,47.08,8.0,29.0,현장 단말/장비 배터리
PR70003,윤수아,방제요원,36630,전라남도,함평군,현장,업무 중,9.16,1.82,59.0,현장 단말/장비 배터리
DR63282,박윤서,드론요원,36630,전라남도,함평군,대기,즉시 가용,38.53,7.11,81.0,드론 배터리
FR84391,정도현,현장요원,36630,전라남도,함평군,현장,업무 중,36.77,3.87,92.0,현장 단말/장비 배터리
FR81002,조지호,현장요원,36640,,,출동,이동 중,19.75,2.82,29.0,현장 단말/장비 배터리
PR70132,서지호,방제요원,36640,,,현장,업무 중,11.0,1.82,35.0,현장 단말/장비 배터리
PR52384,최채원,방제요원,36640,,,대기,즉시 가용,8.68,1.22,40.0,현장 단말/장비 배터리
FR31895,최하은,현장요원,36640,,,현장,업무 중,2.2,0.33,41.0,현장 단말/장비 배터리
DR38647,이도윤,드론요원,36640,,,대기,즉시 가용,20.55,3.63,63.0,드론 배터리
PR53072,임수아,방제요원,36650,전라남도,장성군,복귀,복귀 중,8.11,1.18,92.0,현장 단말/장비 배터리
FR36263,오지호,현장요원,36650,전라남도,장성군,현장,업무 중,32.03,3.85,47.0,현장 단말/장비 배터리
DR53452,윤지아,드론요원,36650,전라남도,장성군,출동,이동 중,40.36,5.55,51.0,드론 배터리
FR71263,조지아,현장요원,36650,전라남도,장성군,현장,업무 중,29.99,3.99,74.0,현장 단말/장비 배터리
PR93724,윤민준,방제요원,36650,전라남도,장성군,출동,이동 중,11.15,1.37,79.0,현장 단말/장비 배터리
PR62664,박현우,방제요원,36660,,,현장,업무 중,29.44,4.39,92.0,현장 단말/장비 배터리
DR64386,신하은,드론요원,36660,,,현장,업무 중,1.2,0.18,48.0,드론 배터리
FR75881,조지아,현장요원,36660,,,출동,이동 중,44.84,5.02,68.0,현장 단말/장비 배터리
PR36975,김준우,방제요원,36660,,,복귀,복귀 중,12.26,2.09,74.0,현장 단말/장비 배터리
FR35221,최도윤,현장요원,36660,,,대기,즉시 가용,47.76,7.36,96.0,현장 단말/장비 배터리
FR83303,최서연,현장요원,36670,,,대기,즉시 가용,2.61,0.48,51.0,현장 단말/장비 배터리
FR67923,정서연,현장요원,36670,,,대기,즉시 가용,2.74,0.44,55.0,현장 단말/장비 배터리
PR88587,신민서,방제요원,36670,,,복귀,복귀 중,39.37,6.39,58.0,현장 단말/장비 배터리
DR87045,권현우,드론요원,36670,,,대기,즉시 가용,9.62,1.06,76.0,드론 배터리
PR91292,권수아,방제요원,36670,,,대기,즉시 가용,30.96,4.15,86.0,현장 단말/장비 배터리
PR78945,조민준,방제요원,36680,,,출동,이동 중,38.34,4.53,48.0,현장 단말/장비 배터리
FR51358,신하은,현장요원,36680,,,복귀,복귀 중,36.84,5.49,44.0,현장 단말/장비 배터리
PR22265,최채원,방제요원,36680,,,현장,업무 중,10.19,1.31,54.0,현장 단말/장비 배터리
FR44500,신윤서,현장요원,36680,,,현장,업무 중,30.65,5.4,33.0,현장 단말/장비 배터리
PR87376,서채원,방제요원,36680,,,출동,이동 중,46.46,5.14,41.0,현장 단말/장비 배터리
DR15747,김현우,드론요원,36680,,,출동,이동 중,32.81,6.4,41.0,드론 배터리
DR70323,김도윤,드론요원,36680,,,현장,업무 중,41.53,6.89,58.0,드론 배터리
FR29480,이지호,현장요원,36680,,,현장,업무 중,2.73,0.32,60.0,현장 단말/장비 배터리
FR67203,강건우,현장요원,36680,,,대기,즉시 가용,5.8,1.1,63.0,현장 단말/장비 배터리
PR53077,황서현,방제요원,36680,,,대기,즉시 가용,1.3,0.22,87.0,현장 단말/장비 배터리
PR83512,권채원,방제요원,36680,,,출동,이동 중,24.26,3.62,92.0,현장 단말/장비 배터리
DR94363,조서연,드론요원,36680,,,대기,즉시 가용,14.15,2.54,95.0,드론 배터리
DR29623,김수아,드론요원,37011,경상북도,포항시 남구,현장,업무 중,38.27,5.62,48.0,드론 배터리
PR13956,황하은,방제요원,37011,경상북도,포항시 남구,대기,즉시 가용,7.34,0.84,31.0,현장 단말/장비 배터리
FR65667,서민준,현장요원,37011,경상북도,포항시 남구,대기,즉시 가용,18.58,3.16,84.0,현장 단말/장비 배터리
FR79349,조도윤,현장요원,37012,경상북도,포항시 북구,복귀,복귀 중,25.72,2.97,47.0,현장 단말/장비 배터리
PR96066,김예준,방제요원,37012,경상북도,포항시 북구,현장,업무 중,12.51,1.84,47.0,현장 단말/장비 배터리
FR34400,김채원,현장요원,37012,경상북도,포항시 북구,복귀,복귀 중,20.1,2.03,55.0,현장 단말/장비 배터리
PR33878,오수아,방제요원,37012,경상북도,포항시 북구,복귀,복귀 중,26.82,3.4,56.0,현장 단말/장비 배터리
DR56365,강예준,드론요원,37012,경상북도,포항시 북구,출동,이동 중,37.35,3.76,90.0,드론 배터리
FR25644,윤민준,현장요원,37020,경상북도,경주시,현장,업무 중,38.24,5.71,47.0,현장 단말/장비 배터리
DR22561,장채원,드론요원,37020,경상북도,경주시,대기,즉시 가용,26.72,3.61,49.0,드론 배터리
DR58891,정윤서,드론요원,37020,경상북도,경주시,대기,즉시 가용,38.94,5.5,42.0,드론 배터리
FR95696,황서현,현장요원,37020,경상북도,경주시,복귀,복귀 중,33.3,4.29,50.0,현장 단말/장비 배터리
FR39428,황건우,현장요원,37020,경상북도,경주시,현장,업무 중,1.34,0.13,33.0,현장 단말/장비 배터리
PR44018,오민준,방제요원,37020,경상북도,경주시,복귀,복귀 중,8.14,0.86,40.0,현장 단말/장비 배터리
PR88480,강서현,방제요원,37020,경상북도,경주시,현장,업무 중,37.63,5.81,40.0,현장 단말/장비 배터리
PR48228,이윤서,방제요원,37020,경상북도,경주시,출동,이동 중,26.48,5.13,65.0,현장 단말/장비 배터리
DR75979,조예준,드론요원,37020,경상북도,경주시,대기,즉시 가용,11.06,1.31,71.0,드론 배터리
FR15535,임지아,현장요원,37020,경상북도,경주시,현장,업무 중,41.14,5.36,74.0,현장 단말/장비 배터리
PR31405,정채원,방제요원,37020,경상북도,경주시,현장,업무 중,2.64,0.36,81.0,현장 단말/장비 배터리
PR43804,황수아,방제요원,37020,경상북도,경주시,대기,즉시 가용,31.4,4.63,88.0,현장 단말/장비 배터리
PR87469,권하은,방제요원,37030,경상북도,김천시,복귀,복귀 중,3.2,0.58,50.0,현장 단말/장비 배터리
DR67496,오하은,드론요원,37030,경상북도,김천시,대기,즉시 가용,12.18,1.93,48.0,드론 배터리
FR21123,오지아,현장요원,37030,경상북도,김천시,출동,이동 중,44.26,6.36,48.0,현장 단말/장비 배터리
DR99664,한서현,드론요원,37030,경상북도,김천시,대기,즉시 가용,28.8,3.28,27.0,드론 배터리
PR11882,윤예준,방제요원,37030,경상북도,김천시,대기,즉시 가용,8.61,0.9,39.0,현장 단말/장비 배터리
FR17347,이현우,현장요원,37030,경상북도,김천시,대기,즉시 가용,16.89,2.91,51.0,현장 단말/장비 배터리
DR18286,강현우,드론요원,37030,경상북도,김천시,출동,이동 중,6.04,0.69,53.0,드론 배터리
FR75494,박윤서,현장요원,37030,경상북도,김천시,대기,즉시 가용,26.7,4.9,57.0,현장 단말/장비 배터리
FR13324,이지호,현장요원,37030,경상북도,김천시,복귀,복귀 중,35.99,5.73,62.0,현장 단말/장비 배터리
PR28558,박서연,방제요원,37030,경상북도,김천시,대기,즉시 가용,24.44,2.49,79.0,현장 단말/장비 배터리
PR98877,조건우,방제요원,37030,경상북도,김천시,출동,이동 중,43.51,6.69,94.0,현장 단말/장비 배터리
PR36560,윤도윤,방제요원,37030,경상북도,김천시,복귀,복귀 중,21.31,3.86,94.0,현장 단말/장비 배터리
PR38903,임서연,방제요원,37040,경상북도,안동시,출동,이동 중,19.76,3.16,25.0,현장 단말/장비 배터리
PR93904,신도현,방제요원,37040,경상북도,안동시,현장,업무 중,20.88,2.33,92.0,현장 단말/장비 배터리
PR16895,한도윤,방제요원,37040,경상북도,안동시,대기,즉시 가용,7.78,1.36,42.0,현장 단말/장비 배터리
PR15544,박도현,방제요원,37040,경상북도,안동시,현장,업무 중,21.81,3.18,48.0,현장 단말/장비 배터리
FR74260,신서현,현장요원,37040,경상북도,안동시,현장,업무 중,35.62,5.14,48.0,현장 단말/장비 배터리
PR47627,이채원,방제요원,37040,경상북도,안동시,복귀,복귀 중,3.84,0.72,50.0,현장 단말/장비 배터리
FR21957,황도윤,현장요원,37040,경상북도,안동시,현장,업무 중,41.59,4.55,44.0,현장 단말/장비 배터리
FR27038,장예준,현장요원,37040,경상북도,안동시,대기,즉시 가용,27.01,4.86,34.0,현장 단말/장비 배터리
FR16868,강준우,현장요원,37040,경상북도,안동시,대기,즉시 가용,6.34,0.9,49.0,현장 단말/장비 배터리
PR27987,임지호,방제요원,37040,경상북도,안동시,대기,즉시 가용,38.21,4.93,46.0,현장 단말/장비 배터리
PR28776,김하은,방제요원,37040,경상북도,안동시,대기,즉시 가용,28.32,3.97,49.0,현장 단말/장비 배터리
FR56090,임윤서,현장요원,37040,경상북도,안동시,복귀,복귀 중,5.18,0.78,93.0,현장 단말/장비 배터리
PR40968,오예준,방제요원,37040,경상북도,안동시,출동,이동 중,5.14,0.65,34.0,현장 단말/장비 배터리
PR76910,강도윤,방제요원,37040,경상북도,안동시,현장,업무 중,31.66,4.85,47.0,현장 단말/장비 배터리
DR68947,권서연,드론요원,37040,경상북도,안동시,현장,업무 중,45.45,7.14,47.0,드론 배터리
PR61873,서도윤,방제요원,37040,경상북도,안동시,현장,업무 중,43.53,7.6,28.0,현장 단말/장비 배터리
PR33028,황수아,방제요원,37040,경상북도,안동시,현장,업무 중,6.46,0.99,29.0,현장 단말/장비 배터리
PR57428,강건우,방제요원,37040,경상북도,안동시,복귀,복귀 중,4.41,0.81,31.0,현장 단말/장비 배터리
DR53213,한도윤,드론요원,37040,경상북도,안동시,현장,업무 중,4.73,0.79,36.0,드론 배터리
FR56955,정민준,현장요원,37040,경상북도,안동시,대기,즉시 가용,39.5,4.89,41.0,현장 단말/장비 배터리
FR33647,장민준,현장요원,37040,경상북도,안동시,현장,업무 중,13.66,2.41,43.0,현장 단말/장비 배터리
DR18109,황예준,드론요원,37040,경상북도,안동시,대기,즉시 가용,22.53,4.08,43.0,드론 배터리
FR50966,신서현,현장요원,37040,경상북도,안동시,출동,이동 중,21.34,3.55,47.0,현장 단말/장비 배터리
PR59308,박지호,방제요원,37040,경상북도,안동시,현장,업무 중,20.99,2.81,47.0,현장 단말/장비 배터리
PR96761,장건우,방제요원,37040,경상북도,안동시,현장,업무 중,21.2,3.41,53.0,현장 단말/장비 배터리
PR56129,장서연,방제요원,37040,경상북도,안동시,대기,즉시 가용,25.37,3.32,57.0,현장 단말/장비 배터리
FR69186,조수아,현장요원,37040,경상북도,안동시,복귀,복귀 중,44.4,6.28,58.0,현장 단말/장비 배터리
FR70036,이윤서,현장요원,37040,경상북도,안동시,복귀,복귀 중,32.17,3.32,61.0,현장 단말/장비 배터리
